0.492866 0.00713761 -0.170438
2.1251 -0.698246 -1.85857
15.6301 -1.28912 -15.3869
15.6285 -1.28979 -15.3885
15.6311 -1.26475 -15.3859
15.6199 -1.29736 -15.397
15.6094 -1.31028 -15.4074
15.5961 -1.34365 -15.4207
15.5844 -1.37735 -15.4323
