0.834046 0.221698 4.0087
0.825412 0.221665 4.9081
0.822972 0.220439 3.75887
0.80489 0.220108 3.98104
0.782275 0.229666 3.80693
0.748728 0.237362 3.55096
0.695298 0.251477 3.27934
0.639003 0.270382 3.14201
0.59262 0.292242 3.07824
