0.346968 12.8089 0.342238 0.354269
0.336873 15.4913 0.335781 0.361907
0.333669 14.4757 0.337605 0.365196
0.334108 14.1249 0.335166 0.361038
0.324771 15.4354 0.335805 0.366271
0.314185 15.3683 0.336646 0.372557
0.305649 15.4311 0.335571 0.377041
0.293969 15.5606 0.335276 0.385653
0.277469 16.5439 0.337184 0.400611
